SIGO,PDR,,,,,,,,,,,,,,,,,,,,
200,300,400,seed,,,,,,,,,,,,,,,,,,
30,19.83333333,20.375,10006,,,,,,,,,,,,,,,,,,
24.75,29.2,21.14285714,10007,,,,,,,,,,,,,,,,,,
20.8,18.8,18.57142857,10008,,,,,,,,,,,,,,,,,,
22.25,29,20.28571429,10009,,,,,,,,,,,,,,,,,,
47.5,19.42857143,21.75,10010,,,,,,,,,,,,,,,,,,
19.5,22.14285714,15.42857143,10011,,,,,,,,,,,,,,,,,,
17.8,24.33333333,15.66666667,10012,,,,,,,,,,,,,,,,,,
40.5,26.33333333,14.7,10013,,,,,,,,,,,,,,,,,,
35.33333333,15.83333333,15.625,10014,,,,,,,,,,,,,,,,,,
32,35,20.88888889,10015,,,,,,,,,,,,,,,,,,
33,33.5,16.85714286,10016,,,,,,,,,,,,,,,,,,
45,35.33333333,12.8,10017,,,,,,,,,,,,,,,,,,
25,32.66666667,17.88888889,10018,,,,,,,,,,,,,,,,,,
33,22.8,21.25,10019,,,,,,,,,,,,,,,,,,
16.75,32,19.5,10020,,,,,,,,,,,,,,,,,,
33.5,24.16666667,26,10021,,,,,,,,,,,,,,,,,,
29.33333333,20.42857143,19.125,10022,,,,,,,,,,,,,,,,,,
29.33333333,17.375,23.33333333,10023,,,,,,,,,,,,,,,,,,
44.5,37.25,18.75,10024,,,,,,,,,,,,,,,,,,
39,25.2,14.375,10025,,,,,,,,,,,,,,,,,,
29.6,37.5,15.22222222,10026,,,,,,,,,,,,,,,,,,
32.33333333,15,12.6,10027,,,,,,,,,,,,,,,,,,
24.25,24.33333333,13.77777778,10028,,,,,,,,,,,,,,,,,,
26.25,22.8,29.6,10029,,,,,,,,,,,,,,,,,,
18.8,27.66666667,20.57142857,10030,,,,,,,,,,,,,,,,,,
33.66666667,23.33333333,14.125,10031,,,,,,,,,,,,,,,,,,
26.33333333,49.66666667,18.5,10032,,,,,,,,,,,,,,,,,,
36.5,20.42857143,16.7,10033,,,,,,,,,,,,,,,,,,
22.66666667,38,16.33333333,10034,,,,,,,,,,,,,,,,,,
36.5,29.33333333,19.85714286,10035,,,,,,,,,,,,,,,,,,
45,49,22.44444444,10036,,,,,,,,,,,,,,,,,,
24.5,32,18.42857143,10037,,,,,,,,,,,,,,,,,,
21.75,18.71428571,22.42857143,10038,,,,,,,,,,,,,,,,,,
40,25.4,23.375,10039,,,,,,,,,,,,,,,,,,
39.5,24.85714286,17,10040,,,,,,,,,,,,,,,,,,
97,19.83333333,18,10041,,,,,,,,,,,,,,,,,,
42,30.4,14.88888889,10042,,,,,,,,,,,,,,,,,,
30.33333333,20.4,19.875,10043,,,,,,,,,,,,,,,,,,
20.33333333,30,20.88888889,10044,,,,,,,,,,,,,,,,,,
35,14,17.66666667,10045,,,,,,,,,,,,,,,,,,
18.75,30.66666667,21,10046,,,,,,,,,,,,,,,,,,
